1	103.4700000	1.1462000	955.8300000	4219.8000	0.0002718	0.6801200
1	104.0900000	1.1714000	955.3800000	4220.6000	0.0002701	0.6803000
1	104.7100000	1.1970000	954.9200000	4221.3000	0.0002684	0.6804600
1	105.3400000	1.2231000	954.4600000	4222.1000	0.0002667	0.6806200
1	105.9600000	1.2497000	953.9900000	4222.9000	0.0002650	0.6807800
1	106.5800000	1.2767000	953.5300000	4223.7000	0.0002634	0.6809300
1	107.2000000	1.3043000	953.0600000	4224.5000	0.0002618	0.6810800
1	107.8300000	1.3323000	952.5900000	4225.4000	0.0002602	0.6812200
1	108.4500000	1.3608000	952.1200000	4226.2000	0.0002586	0.6813600
1	109.0700000	1.3898000	951.6500000	4227.1000	0.0002570	0.6815000
1	109.7000000	1.4193000	951.1800000	4227.9000	0.0002555	0.6816300
1	110.3200000	1.4493000	950.7000000	4228.8000	0.0002539	0.6817500
1	110.9400000	1.4799000	950.2300000	4229.7000	0.0002524	0.6818800
1	111.5700000	1.5109000	949.7500000	4230.5000	0.0002509	0.6819900
1	112.1900000	1.5425000	949.2700000	4231.4000	0.0002494	0.6821100
1	112.8100000	1.5747000	948.7900000	4232.3000	0.0002479	0.6822200
1	113.4400000	1.6074000	948.3000000	4233.2000	0.0002465	0.6823200
1	114.0600000	1.6406000	947.8200000	4234.2000	0.0002450	0.6824200
1	114.6800000	1.6744000	947.3300000	4235.1000	0.0002436	0.6825200
1	115.3100000	1.7088000	946.8400000	4236.1000	0.0002422	0.6826100
1	115.9300000	1.7438000	946.3500000	4237.0000	0.0002408	0.6827000
1	116.5500000	1.7793000	945.8600000	4238.0000	0.0002394	0.6827900
1	117.1800000	1.8155000	945.3600000	4239.0000	0.0002381	0.6828700
1	117.8000000	1.8522000	944.8700000	4239.9000	0.0002367	0.6829500
1	118.4200000	1.8895000	944.3700000	4240.9000	0.0002354	0.6830200
1	119.0500000	1.9275000	943.8700000	4241.9000	0.0002341	0.6830900
1	119.6700000	1.9660000	943.3700000	4243.0000	0.0002327	0.6831500
1	120.2900000	2.0052000	942.8700000	4244.0000	0.0002315	0.6832200
1	120.9200000	2.0451000	942.3700000	4245.0000	0.0002302	0.6832700
1	121.5400000	2.0855000	941.8600000	4246.1000	0.0002289	0.6833300
1	122.1600000	2.1267000	941.3500000	4247.2000	0.0002276	0.6833800
1	122.7900000	2.1685000	940.8500000	4248.2000	0.0002264	0.6834300
